draftYear,overall,round,pickInRound,playerId,name,position,team,teamId,country,name_c,position_c,gp,goals,assists,points,is_goalie,franchise,bin,exp_gp,exp_pts,surplus_gp,surplus_pts
2017,25,1,25,8480068,Ryan Poehling,C,MTL,8,USA,Ryan Poehling,C,358,54.0,77.0,131,False,MTL,"(20, 25]",329.30281876360266,130.3946706465514,28.69718123639734,0.6053293534486102
2017,26,1,26,8479979,Jake Oettinger,G,DAL,25,USA,Jake Oettinger,G,305,0.0,6.0,0,True,DAL,"(25, 31]",317.97712163319443,124.11636096095384,-12.977121633194429,
2017,27,1,27,8480028,Morgan Frost,C,PHI,4,CAN,Morgan Frost,C,392,75.0,115.0,190,False,PHI,"(25, 31]",307.17145851948806,118.28728897724142,84.82854148051194,71.71271102275858
2017,28,1,28,8480032,Shane Bowers,C,OTT,9,CAN,Shane Bowers,C,13,0.0,0.0,0,False,OTT,"(25, 31]",296.86195138871545,112.87530997447791,-283.86195138871545,-112.87530997447791
2017,29,1,29,8480035,Henri Jokiharju,D,CHI,16,FIN,Henri Jokiharju,D,448,21.0,91.0,112,False,CHI,"(25, 31]",287.0258185978798,107.85057931268578,160.97418140212022,4.149420687314219
2017,30,1,30,8480009,Eeli Tolvanen,RW,NSH,18,FIN,Eeli Tolvanen,R,423,92.0,98.0,190,False,NSH,"(25, 31]",277.6413245525565,103.18538785302533,145.3586754474435,86.81461214697467
2017,31,1,31,8480011,Klim Kostin,C/LW,STL,19,RUS,Klim Kostin,C,190,25.0,28.0,53,False,STL,"(25, 31]",268.6877316762219,98.85400915430591,-78.68773167622192,-45.85400915430591
2017,32,2,1,8479982,Conor Timmins,D,COL,21,CAN,Conor Timmins,D,198,6.0,48.0,54,False,COL,"(31, 40]",260.14525458497144,94.83255760318657,-62.14525458497144,-40.83255760318657
2017,33,2,2,8479986,Kole Lind,RW,VAN,23,CAN,Kole Lind,R,31,2.0,6.0,8,False,VAN,"(31, 40]",251.99501636636575,91.09885669571764,-220.99501636636575,-83.09885669571764
2017,34,2,3,8479980,Nicolas Hague,D,VGK,54,CAN,Nicolas Hague,D,426,23.0,75.0,98,False,VGK,"(31, 40]",244.21900686578914,87.63231674385521,181.78099313421086,10.367683256144787
2017,35,2,4,8480019,Isaac Ratcliffe,LW,PHI,4,CAN,Isaac Ratcliffe,L,10,1.0,3.0,4,False,PHI,"(31, 40]",236.80004288814456,84.41382133255445,-226.80004288814456,-80.41382133255445
2017,36,2,5,8480003,Jesper Boqvist,C,NJD,1,SWE,Jesper Boqvist,C,387,50.0,55.0,105,False,NJD,"(31, 40]",229.72173022693886,81.42562190130346,157.27826977306114,23.574378098696542
2017,37,2,6,8480004,Marcus Davidsson,C,BUF,7,SWE,Marcus Davidsson,C,0,0.0,0.0,0,False,BUF,"(31, 40]",222.96842743685136,78.65123986876237,-222.96842743685136,-78.65123986876237
2017,38,2,7,8480184,Gustav Lindstrom,D,DET,17,SWE,Gustav Lindstrom,D,174,5.0,30.0,35,False,DET,"(31, 40]",216.5252112697325,76.07537576076862,-42.525211269732495,-41.07537576076862
2017,39,2,8,8480027,Jason Robertson,LW,DAL,25,USA,Jason Robertson,L,456,213.0,277.0,490,False,DAL,"(31, 40]",210.3778436976523,73.68382484059008,245.6221563023477,416.3161751594099
2017,40,2,9,8480037,Aleksi Heponiemi,C,FLA,13,FIN,Aleksi Heponiemi,C,25,2.0,4.0,6,False,FLA,"(31, 40]",204.51274045012914,71.46339877616482,-179.51274045012914,-65.46339877616482
2017,41,2,10,8479994,Jaret Anderson-Dolan,C,LAK,26,CAN,Jaret Anderson-Dolan,C,134,15.0,14.0,29,False,LAK,"(40, 50]",198.91694099601142,69.40185291235734,-64.91694099601142,-40.40185291235734
2017,42,2,11,8480185,Eetu Luostarinen,C,CAR,12,FIN,Eetu Luostarinen,C,447,61.0,101.0,162,False,CAR,"(40, 50]",193.57807990368076,67.48781874717034,253.42192009631924,94.51218125282966
2017,43,2,12,8480049,Dylan Samberg,D,WPG,52,USA,Dylan Samberg,D,282,10.0,55.0,65,False,WPG,"(40, 50]",188.48435951628767,65.71074123954845,93.51564048371233,-0.7107412395484545
2017,44,2,13,8480048,Filip Westerlund,D,ARI,53,SWE,Filip Westerlund,D,0,0.0,0.0,0,False,UTA,"(40, 50]",183.62452388163973,64.06082060305499,-183.62452388163973,-64.06082060305499
2017,45,2,14,8480074,Alexandre Texier,C,CBJ,29,FRA,Alexandre Texier,L,283,48.0,63.0,111,False,CBJ,"(40, 50]",178.98783387913235,62.528958264439325,104.01216612086765,48.471041735560675
2017,46,2,15,8480071,Robin Salo,D,NYI,2,FIN,Robin Salo,D,32,3.0,6.0,9,False,NYI,"(40, 50]",174.56404348875844,61.106706689080966,-142.56404348875844,-52.106706689080966
2017,47,2,16,8480029,Alex Formenton,LW,OTT,9,CAN,Alex Formenton,L,109,23.0,16.0,39,False,OTT,"(40, 50]",170.34337714975766,59.786222796620166,-61.34337714975766,-20.786222796620166
2017,48,2,17,8480186,Alexander Volkov,RW,TBL,14,RUS,Alexander Volkov,R,46,7.0,7.0,14,False,TBL,"(40, 50]",166.31650815887204,58.560224709882874,-120.31650815887204,-44.560224709882874
2017,49,2,18,8479983,Mario Ferraro,D,SJS,28,CAN,Mario Ferraro,D,490,24.0,90.0,114,False,SJS,"(40, 50]",162.474538060474,57.42195159859,327.525461939526,56.57804840141
2017,50,2,19,8480031,Maxime Comtois,LW,ANA,24,CAN,Maxime Comtois,L,211,38.0,49.0,87,False,ANA,"(40, 50]",158.8089769830231,56.365126396406794,52.191023016976914,30.634873603593206
2017,51,2,20,8480187,Zachary Lauzon,D,PIT,5,CAN,Zachary Lauzon,D,0,0.0,0.0,0,False,PIT,"(50, 65]",155.3117248783995,55.38392118573376,-155.3117248783995,-55.38392118573376
2017,52,2,21,8480050,Luke Martin,D,CAR,12,USA,Luke Martin,D,0,0.0,0.0,0,False,CAR,"(50, 65]",151.97505362265838,54.472925059351624,-151.97505362265838,-54.472925059351624
2017,53,2,22,8480021,Jack Studnicka,C,BOS,6,CAN,Jack Studnicka,C,126,6.0,10.0,16,False,BOS,"(50, 65]",148.79158993865056,53.627114281691775,-22.79158993865056,-37.627114281691775
2017,54,2,23,8480045,Ukko-Pekka Luukkonen,G,BUF,7,FIN,Ukko-Pekka Luukkonen,G,190,0.0,4.0,0,True,BUF,"(50, 65]",145.7542991027736,52.8418245851849,44.24570089722641,
2017,55,2,24,8479981,Jonah Gadjovich,LW,VAN,23,CAN,Jonah Gadjovich,L,170,10.0,11.0,21,False,VAN,"(50, 65]",142.85646939984818,52.11272544891468,27.14353060015182,-31.11272544891468
2017,56,2,25,8479990,Josh Brook,D,MTL,8,CAN,Josh Brook,D,0,0.0,0.0,0,False,MTL,"(50, 65]",140.0916972917691,51.43579621773465,-140.0916972917691,-51.43579621773465
2017,57,2,26,8480070,Ian Mitchell,D,CHI,16,CAN,Ian Mitchell,D,110,4.0,15.0,19,False,CHI,"(50, 65]",137.45387326715675,50.80730393015615,-27.45387326715675,-31.807303930156152
2017,58,2,27,8480038,Joni Ikonen,C,MTL,8,FIN,Joni Ikonen,C,0,0.0,0.0,0,False,MTL,"(50, 65]",134.93716834074,50.22378273273779,-134.93716834074,-50.22378273273779
2017,59,2,28,8480010,Eemeli Rasanen,D,TOR,10,FIN,Eemeli Rasanen,D,0,0.0,0.0,0,False,TOR,"(50, 65]",132.53602117263767,49.68201476745624,-132.53602117263767,-49.68201476745624
2017,60,2,29,8480030,Antoine Morand,C,ANA,24,CAN,Antoine Morand,C,0,0.0,0.0,0,False,ANA,"(50, 65]",130.2451257790745,49.179012426660584,-130.2451257790745,-49.179012426660584
2017,61,2,30,8480061,Grant Mismash,LW,NSH,18,USA,Grant Mismash,L,0,0.0,0.0,0,False,NSH,"(50, 65]",128.05941980737566,48.71200187775444,-128.05941980737566,-48.71200187775444
2017,62,2,31,8479991,Jake Leschyshyn,C,VGK,54,USA,Jake Leschyshyn,C,77,2.0,4.0,6,False,VGK,"(50, 65]",125.97407334933011,48.278407766751634,-48.97407334933011,-42.278407766751634
2017,63,3,1,8480188,Fabian Zetterlund,LW/RW,NJD,1,SWE,Fabian Zetterlund,L,329,69.0,80.0,149,False,NJD,"(50, 65]",123.98447826820251,47.875839016352614,205.0155217317975,101.12416098364739
2017,64,3,2,8480022,Michael DiPietro,G,VAN,23,CAN,Michael DiPietro,G,4,0.0,0.0,0,True,VAN,"(50, 65]",122.08623801580958,47.50207564022413,-118.08623801580958,
2017,65,3,3,8480007,Jonas Rondbjerg,RW,VGK,54,DNK,Jonas Rondbjerg,R,80,3.0,8.0,11,False,VGK,"(50, 65]",120.27515791715824,47.15505650076909,-40.27515791715824,-36.15505650076909
2017,66,3,4,8480059,Max Gildon,D,FLA,13,USA,Max Gildon,D,0,0.0,0.0,0,False,FLA,"(65, 80]",118.54723590117729,46.832867942875936,-118.54723590117729,-46.832867942875936
2017,67,3,5,8479987,Morgan Geekie,C,CAR,12,CAN,Morgan Geekie,C,414,111.0,116.0,227,False,CAR,"(65, 80]",116.89865365705954,46.53373324096787,297.1013463429405,180.46626675903212
2017,68,3,6,8480189,Scott Walford,D,MTL,8,CAN,Scott Walford,D,0,0.0,0.0,0,False,MTL,"(65, 80]",115.32576819667179,46.25600280115723,-115.32576819667179,-46.25600280115723
2017,69,3,7,8480025,MacKenzie Entwistle,RW,ARI,53,CAN,MacKenzie Entwistle,R,193,15.0,20.0,35,False,UTA,"(65, 80]",113.82510380438777,45.99814506447404,79.17489619561223,-10.998145064474038
2017,70,3,8,8480190,Andrei Altybarmakian,RW,CHI,16,RUS,Andrei Altybarmakian,R,0,0.0,0.0,0,False,CHI,"(65, 80]",112.39334435655485,45.75873806100437,-112.39334435655485,-45.75873806100437
2017,71,3,9,8480000,Kasper Kotkansalo,D,DET,17,FIN,Kasper Kotkansalo,D,0,0.0,0.0,0,False,DET,"(65, 80]",111.02732599362243,45.53646156836322,-111.02732599362243,-45.53646156836322
2017,72,3,10,8480191,Matt Villalta,G,LAK,26,CAN,Matt Villalta,G,3,0.0,0.0,0,True,LAK,"(65, 80]",109.72403012873889,45.33008983125943,-106.72403012873889,
2017,73,3,11,8479989,Stelio Mattheos,RW,CAR,12,CAN,Stelio Mattheos,R,0,0.0,0.0,0,False,CAR,"(65, 80]",108.48057677736796,45.13848480200428,-108.48057677736796,-45.13848480200428
2017,74,3,12,8480192,Johnathan Kovacevic,D,WPG,52,CAN,Johnathan Kovacevic,D,258,10.0,43.0,53,False,WPG,"(65, 80]",107.29421819318438,44.960589864688316,150.70578180681562,8.039410135311684
2017,75,3,13,8480026,Nate Schnarr,C,ARI,53,CAN,Nate Schnarr,C,0,0.0,0.0,0,False,UTA,"(65, 80]",106.16233279618547,44.795424008417875,-106.16233279618547,-44.795424008417875
2017,76,3,14,8480047,Alexey Lipanov,C,TBL,14,RUS,Alexey Lipanov,C,0,0.0,0.0,0,False,TBL,"(65, 80]",105.08241937960153,44.64207641747942,-105.08241937960153,-44.64207641747942
2017,77,3,15,8480055,Benjamin Mirageas,D,NYI,2,USA,Benjamin Mirageas,D,0,0.0,0.0,0,False,NYI,"(65, 80]",104.05209158280329,44.49970144859892,-104.05209158280329,-44.49970144859892
2017,78,3,16,8479973,Stuart Skinner,G,EDM,22,CAN,Stuart Skinner,G,224,0.0,3.0,0,True,EDM,"(65, 80]",103.06907261799299,44.36751396759794,120.93092738200701,
2017,79,3,17,8479988,Lane Zablocki,RW,DET,17,CAN,Lane Zablocki,R,0,0.0,0.0,0,False,DET,"(65, 80]",102.13119023902618,44.24478501973033,-102.13119023902618,-44.24478501973033
2017,80,3,18,8480279,Kirill Ustimenko,G,PHI,4,BLR,Kirill Ustimenko,G,0,0.0,0.0,0,True,PHI,"(65, 80]",101.23637194124682,44.13083780982339,-101.23637194124682,
2017,81,3,19,8480054,Reilly Walsh,D,NJD,1,USA,Reilly Walsh,D,1,0.0,1.0,1,False,NJD,"(80, 100]",100.38264038172775,44.02504397005559,-99.38264038172775,-43.02504397005559
2017,82,3,20,8480075,Cameron Crotty,D,ARI,53,CAN,Cameron Crotty,D,8,0.0,1.0,1,False,UTA,"(80, 100]",99.56810900979711,43.92682009478953,-91.56810900979711,-42.92682009478953
2017,83,3,21,8480016,Zach Gallant,C,DET,17,CAN,Zach Gallant,C,0,0.0,0.0,0,False,DET,"(80, 100]",98.79097789819461,43.835624523351164,-98.79097789819461,-43.835624523351164
2017,84,3,22,8480041,Dmitri Samorukov,D,EDM,22,RUS,Dmitri Samorukov,D,3,0.0,0.0,0,False,EDM,"(80, 100]",98.0495297656456,43.750954353013846,-95.0495297656456,-43.750954353013846
2017,85,3,23,8480020,Ivan Lodnia,RW,MIN,30,USA,Ivan Lodnia,R,0,0.0,0.0,0,False,MIN,"(80, 100]",97.34212618206395,43.672342665715014,-97.34212618206395,-43.672342665715014
2017,86,3,24,8480193,Daniil Tarasov,G,CBJ,29,RUS,Daniil Tarasov,G,98,0.0,2.0,0,True,CBJ,"(80, 100]",96.66720394799776,43.59935595321225,1.3327960520022373,
2017,87,3,25,8479985,Cale Fleury,D,MTL,8,CAN,Cale Fleury,D,100,2.0,4.0,6,False,MTL,"(80, 100]",96.02327164031772,43.53159172647953,3.9767283596822836,-37.53159172647953
2017,88,3,26,8479975,Keith Petruzzelli,G,DET,17,USA,Keith Petruzzelli,G,0,0.0,0.0,0,True,DET,"(80, 100]",95.40890631651433,43.468676296160474,-95.40890631651433,
2017,89,3,27,8480194,Oskari Laaksonen,D,BUF,7,FIN,Oskari Laaksonen,D,0,0.0,0.0,0,False,BUF,"(80, 100]",94.822750370322,43.410262711838996,-94.822750370322,-43.410262711838996
2017,90,3,28,8480066,Evan Barratt,C,CHI,16,USA,Evan Barratt,C,0,0.0,0.0,0,False,CHI,"(80, 100]",94.26350853172075,43.35602884876314,-94.26350853172075,-43.35602884876314
2017,91,3,29,8480195,Jack Badini,C,ANA,24,USA,Jack Badini,C,0,0.0,0.0,0,False,ANA,"(80, 100]",93.72994500468717,43.30567563147135,-93.72994500468717,-43.30567563147135
2017,92,3,30,8480063,David Farrance,D,NSH,18,USA,David Farrance,D,2,0.0,0.0,0,False,NSH,"(80, 100]",93.22088073636887,43.25892538452533,-91.22088073636887,-43.25892538452533
2017,93,3,31,8480052,Clayton Phillips,D,PIT,5,USA,Clayton Phillips,D,0,0.0,0.0,0,False,PIT,"(80, 100]",92.73519081164858,43.21552030125429,-92.73519081164858,-43.21552030125429
2017,94,4,1,8479997,Nick Henry,RW,COL,21,CAN,Nick Henry,R,0,0.0,0.0,0,False,COL,"(80, 100]",92.27180196733998,43.17522102206672,-92.27180196733998,-43.17522102206672
2017,95,4,2,8480056,Jack Rathbone,D,VAN,23,USA,Jack Rathbone,D,28,2.0,3.0,5,False,VAN,"(80, 100]",91.8296902205227,43.13780531448942,-63.82969022052271,-38.13780531448942
2017,96,4,3,8480040,Maksim Zhukov,G,VGK,54,RUS,Maksim Zhukov,G,0,0.0,0.0,0,True,VGK,"(80, 100]",91.4078786057751,43.10306684765496,-91.4078786057751,
2017,97,4,4,8479972,Mason Shaw,C,MIN,30,CAN,Mason Shaw,C,82,8.0,12.0,20,False,MIN,"(80, 100]",91.00543501630513,43.070814054479364,-9.005435016305128,-23.070814054479364
2017,98,4,5,8480006,Nikita Popugaev,LW,NJD,1,RUS,Nikita Popugaev,L,0,0.0,0.0,0,False,NJD,"(80, 100]",90.62147014420842,43.040869075255486,-90.62147014420842,-43.040869075255486
2017,99,4,6,8480196,Jacob Bryson,D,BUF,7,CAN,Jacob Bryson,D,304,6.0,45.0,51,False,BUF,"(80, 100]",90.25513551530203,43.01306677683635,213.74486448469798,7.986933223163653
2017,100,4,7,8480197,Malte Setkov,D,DET,17,DNK,Malte Setkov,D,0,0.0,0.0,0,False,DET,"(80, 100]",89.90562161419135,42.987253841999824,-89.90562161419135,-42.987253841999824
2017,101,4,8,8480198,Liam Hawel,C,DAL,25,CAN,Liam Hawel,C,0,0.0,0.0,0,False,DAL,"(100, 125]",89.572156095427,42.96328792397285,-89.572156095427,-42.96328792397285
2017,102,4,9,8480060,Scott Reedy,C,SJS,28,USA,Scott Reedy,C,35,7.0,2.0,9,False,SJS,"(100, 125]",89.25400207679884,42.94103686145272,-54.25400207679884,-33.94103686145272
2017,103,4,10,8479998,Mikey Anderson,D,LAK,26,USA,Mikey Anderson,D,425,21.0,81.0,102,False,LAK,"(100, 125]",88.95045651099544,42.9203779497967,336.0495434890046,59.0796220502033
2017,104,4,11,8480199,Eetu Makiniemi,G,CAR,12,FIN,Eetu Makiniemi,G,2,0.0,0.0,0,True,CAR,"(100, 125]",88.66084863203102,42.90119726436088,-86.66084863203102,
2017,105,4,12,8480200,Santeri Virtanen,C,WPG,52,FIN,Santeri Virtanen,C,0,0.0,0.0,0,False,WPG,"(100, 125]",88.38453847300667,42.88338903225681,-88.38453847300667,-42.88338903225681
2017,106,4,13,8480017,Matthew Strome,LW,PHI,4,CAN,Matthew Strome,L,0,0.0,0.0,0,False,PHI,"(100, 125]",88.12091545193053,42.8668550490614,-88.12091545193053,-42.8668550490614
2017,107,4,14,8480201,Maksim Sushko,RW,PHI,4,BLR,Maksim Sushko,R,2,0.0,0.0,0,False,PHI,"(100, 125]",87.86939702247173,42.85150413726349,-85.86939702247173,-42.85150413726349
2017,108,4,15,8480202,Noel Hoefenmayer,D,ARI,53,CAN,Noel Hoefenmayer,D,0,0.0,0.0,0,False,UTA,"(100, 125]",87.62942738666686,42.83725164346075,-87.62942738666686,-42.83725164346075
2017,109,4,16,8480008,Adam Ruzicka,C,CGY,20,SVK,Adam Ruzicka,C,117,14.0,26.0,40,False,CGY,"(100, 125]",87.4004762667341,42.82401897153408,29.599523733265897,-2.8240189715340804
2017,110,4,17,8479993,Ian Scott,G,TOR,10,CAN,Ian Scott,G,0,0.0,0.0,0,True,TOR,"(100, 125]",87.1820377332811,42.8117331492252,-87.1820377332811,
2017,111,4,18,8480280,Jeremy Swayman,G,BOS,6,USA,Jeremy Swayman,G,245,0.0,1.0,0,True,BOS,"(100, 125]",86.97362908731724,42.80032642572733,158.02637091268275,
2017,112,4,19,8480203,Tim Soderlund,C/LW,CHI,16,SWE,Tim Soderlund,C,0,0.0,0.0,0,False,CHI,"(100, 125]",86.7747897935997,42.78973589806988,-86.7747897935997,-42.78973589806988
2017,113,4,20,8480281,Alexey Toropchenko,RW,STL,19,RUS,Alexey Toropchenko,R,324,34.0,37.0,71,False,STL,"(100, 125]",86.58508046295634,42.77990316423669,237.41491953704366,28.220096835763307
2017,114,4,21,8480282,Petr Kvaca,G,COL,21,CZE,Petr Kvaca,G,0,0.0,0.0,0,True,COL,"(100, 125]",86.4040818813366,42.770774001105124,-86.4040818813366,
2017,115,4,22,8480076,Ostap Safin,RW,EDM,22,CZE,Ostap Safin,R,0,0.0,0.0,0,False,EDM,"(100, 125]",86.23139408344461,42.76229806542979,-86.23139408344461,-42.76229806542979
2017,116,4,23,8480204,Bryce Misley,C,MIN,30,CAN,Bryce Misley,C,0,0.0,0.0,0,False,MIN,"(100, 125]",86.06663546890789,42.754428616222114,-86.06663546890789,-42.754428616222114
2017,117,4,24,8480205,Emil Bemstrom,C,CBJ,29,SWE,Emil Bemstrom,C,242,34.0,41.0,75,False,CBJ,"(100, 125]",85.90944195902806,42.747122256994736,156.09055804097193,32.252877743005264
2017,118,4,25,8480206,Markus Phillips,D,LAK,26,CAN,Markus Phillips,D,0,0.0,0.0,0,False,LAK,"(100, 125]",85.75946619225057,42.7403386964493,-85.75946619225057,-42.7403386964493
2017,119,4,26,8480207,Roope Laavainen,D,CHI,16,FIN,Roope Laavainen,D,0,0.0,0.0,0,False,CHI,"(100, 125]",85.61637675657546,42.734040526288005,-85.61637675657546,-42.734040526288005
2017,120,4,27,8480283,Tobias Geisser,D,WSH,15,CHE,Tobias Geisser,D,0,0.0,0.0,0,False,WSH,"(100, 125]",85.47985745721293,42.72819301492359,-85.47985745721293,-42.72819301492359
2017,121,4,28,8480208,Drake Batherson,C,OTT,9,USA,Drake Batherson,R,470,149.0,215.0,364,False,OTT,"(100, 125]",85.34960661786548,42.72276391595019,384.65039338213455,321.27723608404983
2017,122,4,29,8480209,Kyle Olson,RW,ANA,24,CAN,Kyle Olson,R,0,0.0,0.0,0,False,ANA,"(100, 125]",85.22533641409257,42.71772329031886,-85.22533641409257,-42.71772329031886
2017,123,4,30,8479027,Brandon Crawley,D,NYR,3,USA,Brandon Crawley,D,0,0.0,0.0,0,False,NYR,"(100, 125]",85.10677223728473,42.713043341237125,-85.10677223728473,-42.713043341237125
2017,124,4,31,8480284,Vladislav Kara,LW,TOR,10,RUS,Vladislav Kara,L,0,0.0,0.0,0,False,TOR,"(100, 125]",84.9936520878416,42.708698260882116,-84.9936520878416,-42.708698260882116
2017,125,5,1,8480210,Igor Shvyrev,C,COL,21,RUS,Igor Shvyrev,C,0,0.0,0.0,0,False,COL,"(100, 125]",84.88572599621297,42.70466408808199,-84.88572599621297,-42.70466408808199
2017,126,5,2,8480211,Michael Karow,D,ARI,53,USA,Michael Karow,D,0,0.0,0.0,0,False,UTA,"(125, 150]",84.78275547052348,42.700918576180825,-84.78275547052348,-42.700918576180825
2017,127,5,3,8480044,Lucas Elvenes,C/RW,VGK,54,SWE,Lucas Elvenes,C,0,0.0,0.0,0,False,VGK,"(125, 150]",84.6845129695604,42.697441070358224,-84.6845129695604,-42.697441070358224
2017,128,5,4,8480212,Tyler Steenbergen,C,ARI,53,CAN,Tyler Steenbergen,C,0,0.0,0.0,0,False,UTA,"(125, 150]",84.59078139995972,42.69421239372728,-84.59078139995972,-42.69421239372728
2017,129,5,5,8480213,Gilles Senn,G,NJD,1,CHE,Gilles Senn,G,2,0.0,0.0,0,True,NJD,"(125, 150]",84.50135363647975,42.69121474158261,-82.50135363647975,
2017,130,5,6,8480214,David Noel,D,STL,19,CAN,David Noel,D,0,0.0,0.0,0,False,STL,"(125, 150]",84.41603206430189,42.688431583215404,-84.41603206430189,-42.688431583215404
2017,131,5,7,8480215,Cole Fraser,D,DET,17,CAN,Cole Fraser,D,0,0.0,0.0,0,False,DET,"(125, 150]",84.33462814234724,42.68584757075394,-84.33462814234724,-42.68584757075394
2017,132,5,8,8480216,Jacob Peterson,C,DAL,25,SWE,Jacob Peterson,C,83,14.0,11.0,25,False,DAL,"(125, 150]",84.25696198664414,42.68344845452697,-1.2569619866441428,-17.683448454526967
2017,133,5,9,8480065,Tyler Inamoto,D,FLA,13,USA,Tyler Inamoto,D,0,0.0,0.0,0,False,FLA,"(125, 150]",84.1828619728259,42.68122100448314,-84.1828619728259,-42.68122100448314
2017,134,5,10,8480217,Cole Hults,D,LAK,26,USA,Cole Hults,D,0,0.0,0.0,0,False,LAK,"(125, 150]",84.1121643568804,42.67915293723323,-84.1121643568804,-42.67915293723323
2017,135,5,11,8480218,Kristoffer Gunnarsson,D,VAN,23,SWE,Kristoffer Gunnarsson,D,0,0.0,0.0,0,False,VAN,"(125, 150]",84.04471291331333,42.67723284831272,-84.04471291331333,-42.67723284831272
2017,136,5,12,8480219,Leon Gawanke,D,WPG,52,DEU,Leon Gawanke,D,0,0.0,0.0,0,False,WPG,"(125, 150]",83.98035858992586,42.67545014929128,-83.98035858992586,-42.67545014929128
2017,137,5,13,8480220,Noah Cates,LW,PHI,4,USA,Noah Cates,L,317,58.0,91.0,149,False,PHI,"(125, 150]",83.91895917844342,42.673795009382346,233.0810408215566,106.32620499061765
2017,138,5,14,8480221,Drake Rymsha,C,LAK,26,USA,Drake Rymsha,C,1,0.0,0.0,0,False,LAK,"(125, 150]",83.86037900026808,42.67225830123072,-82.86037900026808,-42.67225830123072
2017,139,5,15,8480222,Sebastian Aho,D,NYI,2,SWE,Sebastian Aho,D,190,11.0,39.0,50,False,NYI,"(125, 150]",83.80448860666007,42.670831550579294,106.19551139333993,7.329168449420706
2017,140,5,16,8480223,Zach Fischer,RW,CGY,20,CAN,Zach Fischer,R,0,0.0,0.0,0,False,CGY,"(125, 150]",83.75116449268575,42.66950688953732,-83.75116449268575,-42.66950688953732
2017,141,5,17,8480224,Fedor Gordeev,D,TOR,10,CAN,Fedor Gordeev,D,0,0.0,0.0,0,False,TOR,"(125, 150]",83.70028882430006,42.66827701319251,-83.70028882430006,-42.66827701319251
2017,142,5,18,8480225,Jack Dugan,LW,VGK,54,USA,Jack Dugan,L,0,0.0,0.0,0,False,VGK,"(125, 150]",83.65174917796037,42.66713513932773,-83.65174917796037,-42.66713513932773
2017,143,5,19,8480226,Marián Studenic,RW,NJD,1,SVK,Marián Studenic,R,46,3.0,3.0,6,False,NJD,"(125, 150]",83.60543829219628,42.666074971020116,-37.60543829219628,-36.666074971020116
2017,144,5,20,8480227,Parker Foo,LW,CHI,16,CAN,Parker Foo,L,0,0.0,0.0,0,False,CHI,"(125, 150]",83.56125383058635,42.665090661916324,-83.56125383058635,-42.665090661916324
2017,145,5,21,8480228,Calle Sjalin,D,NYR,3,SWE,Calle Sjalin,D,0,0.0,0.0,0,False,NYR,"(125, 150]",83.5190981556182,42.66417678399255,-83.5190981556182,-42.66417678399255
2017,146,5,22,8480229,Kirill Maksimov,RW,EDM,22,RUS,Kirill Maksimov,R,0,0.0,0.0,0,False,EDM,"(125, 150]",83.47887811293191,42.663328297621426,-83.47887811293191,-42.663328297621426
2017,147,5,23,8480230,Jacob Golden,D,MIN,30,CAN,Jacob Golden,D,0,0.0,0.0,0,False,MIN,"(125, 150]",83.44050482547043,42.66254052378066,-83.44050482547043,-42.66254052378066
2017,148,5,24,8480046,Kale Howarth,LW,CBJ,29,CAN,Kale Howarth,L,0,0.0,0.0,0,False,CBJ,"(125, 150]",83.40389349708157,42.66180911825041,-83.40389349708157,-42.66180911825041
2017,149,5,25,8479995,Jarret Tyszka,D,MTL,8,CAN,Jarret Tyszka,D,0,0.0,0.0,0,False,MTL,"(125, 150]",83.36896322513803,42.66113004765679,-83.36896322513803,-42.66113004765679
2017,150,5,26,8480231,Jakub Galvas,D,CHI,16,CZE,Jakub Galvas,D,6,0.0,0.0,0,False,CHI,"(125, 150]",83.33563682176118,42.66049956722966,-77.33563682176118,-42.66049956722966
2017,151,5,27,8480232,Sebastian Walfridsson,D,WSH,15,SWE,Sebastian Walfridsson,D,0,0.0,0.0,0,False,WSH,"(150, 180]",83.30384064325355,42.65991420015188,-83.30384064325355,-42.65991420015188
2017,152,5,28,8480285,Jan Drozg,LW,PIT,5,SVN,Jan Drozg,L,0,0.0,0.0,0,False,PIT,"(150, 180]",83.27350442736322,42.65937071838622,-83.27350442736322,-42.65937071838622
2017,153,5,29,8480042,Olle Eriksson Ek,G,ANA,24,SWE,Olle Eriksson Ek,G,1,0.0,0.0,0,True,ANA,"(150, 180]",83.2445611380203,42.658866124874194,-82.2445611380203,
2017,154,5,30,8480233,Tomas Vomacka,G,NSH,18,CZE,Tomas Vomacka,G,0,0.0,0.0,0,True,NSH,"(150, 180]",83.2169468172027,42.6583976370086,-83.2169468172027,
2017,155,5,31,8480234,Linus Olund,C,PIT,5,SWE,Linus Olund,C,0,0.0,0.0,0,False,PIT,"(150, 180]",83.19060044360353,42.657962671288715,-83.19060044360353,-42.657962671288715
2017,156,6,1,8480287,Denis Smirnov,RW,COL,21,RUS,Denis Smirnov,R,0,0.0,0.0,0,False,COL,"(150, 180]",83.16546379778804,42.65755882907344,-83.16546379778804,-42.65755882907344
2017,157,6,2,8480235,Dominik Lakatos,C,NYR,3,CZE,Dominik Lakatos,C,0,0.0,0.0,0,False,NYR,"(150, 180]",83.14148133354207,42.657183883353845,-83.14148133354207,-42.657183883353845
