GEO,Generation status (4),"Highest certificate, diploma or degree (16)",Age (15B),Gender (3),Income statistics (17),Arab[7],Black[5],Chinese[4],Filipino[6],Japanese[12],Korean[11],Latin American[8],Multiple visible minorities[14],Not a visible minority[15],South Asian[3],Southeast Asian[9],Total - Visible minority[1],Total visible minority population[2],"Visible minority, n.i.e.[13]",West Asian[10]
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Average employment income ($),59750.0,58950.0,70000.0,49200.0,64100.0,56600.0,62050.0,64900.0,89500.0,59500.0,62400.0,66300.0,60650.0,65800.0,52850.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",47600.0,53200.0,64000.0,45200.0,44800.0,45600.0,53200.0,58400.0,69000.0,49200.0,52000.0,54400.0,51600.0,59600.0,46000.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Total - Income statistics,42048.0,57880.0,212107.0,80997.0,3524.0,29496.0,33779.0,19458.0,240738.0,391474.0,16369.0,1202704.0,960354.0,9565.0,55696.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Median total income ($),38476.0,53013.0,52303.0,46409.0,39385.0,36720.0,47635.0,50024.0,62670.0,45717.0,47621.0,49842.0,46994.0,52498.0,37348.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Average total income ($),57678.0,63312.0,68670.0,53033.0,59682.0,53745.0,62609.0,65430.0,92303.0,61193.0,63195.0,68376.0,62243.0,66356.0,54262.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Median after-tax income ($),36010.0,47450.0,46372.0,41315.0,36471.0,34377.0,42744.0,44974.0,53601.0,41349.0,42851.0,44272.0,42263.0,46126.0,34556.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Median employment income ($),38967.0,49177.0,57442.0,43470.0,32363.0,39130.0,47048.0,51576.0,60875.0,45099.0,45474.0,49827.0,47356.0,52552.0,34184.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Average employment income ($),57448.0,58005.0,69352.0,48683.0,57663.0,54787.0,60278.0,63067.0,87769.0,59052.0,59345.0,65848.0,60367.0,62948.0,51241.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",46266.0,52385.0,63307.0,44638.0,38771.0,43665.0,51754.0,56567.0,68267.0,48711.0,49291.0,54190.0,51364.0,57461.0,44544.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Total - Income statistics,44004.0,60121.0,215366.0,83380.0,4033.0,31146.0,35042.0,20639.0,244446.0,395446.0,17448.0,1209405.0,966587.0,10298.0,57814.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Median total income ($),40724.0,54187.0,53297.0,47191.0,45415.0,38480.0,49965.0,53976.0,63730.0,46283.0,50779.0,50158.0,47406.0,57102.0,38652.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Average total income ($),61222.0,65088.0,69730.0,53767.0,70518.0,56455.0,65991.0,70970.0,95297.0,62007.0,68205.0,69224.0,62757.0,71244.0,56738.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Median after-tax income ($),37590.0,48550.0,47228.0,41885.0,41929.0,36023.0,44456.0,47826.0,54399.0,41851.0,45149.0,44528.0,42537.0,49874.0,35844.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Median employment income ($),42633.0,50823.0,58558.0,44530.0,45237.0,42470.0,50552.0,56424.0,62325.0,46101.0,50526.0,50173.0,47844.0,57848.0,37016.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,Average employment income ($),62052.0,59895.0,70648.0,49717.0,70537.0,58413.0,63822.0,66733.0,91231.0,59948.0,65455.0,66752.0,60933.0,68652.0,54459.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",48934.0,54015.0,64693.0,45762.0,50829.0,47535.0,54646.0,60233.0,69733.0,49689.0,54709.0,54610.0,51836.0,61739.0,47456.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Total - Income statistics,23015.0,26085.0,102785.0,28525.0,1355.0,14065.0,15365.0,9155.0,118095.0,204990.0,7360.0,583885.0,465790.0,4525.0,28575.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Median total income ($),46800.0,53200.0,58000.0,51600.0,59200.0,43600.0,59200.0,58800.0,73500.0,55600.0,56000.0,57200.0,53600.0,57200.0,40000.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Average total income ($),71000.0,67200.0,76600.0,58600.0,93300.0,64100.0,77100.0,77800.0,115800.0,72600.0,73000.0,80700.0,71700.0,74500.0,62850.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Median after-tax income ($),42400.0,47200.0,50400.0,45200.0,52400.0,40400.0,50400.0,51200.0,61600.0,48800.0,48800.0,50000.0,47200.0,50000.0,37200.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Median employment income ($),50000.0,52000.0,65500.0,51200.0,64000.0,48800.0,59200.0,60800.0,73000.0,56000.0,56400.0,58800.0,56000.0,58400.0,42000.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Average employment income ($),70700.0,63600.0,78600.0,56350.0,97800.0,65400.0,74600.0,72400.0,110900.0,70100.0,70700.0,78200.0,70300.0,72100.0,61500.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,"Median wages, salaries and commissions ($)",58400.0,56800.0,72000.0,52000.0,73500.0,54000.0,63200.0,66000.0,81000.0,60400.0,59200.0,65000.0,61200.0,67000.0,58400.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Total - Income statistics,22452.0,25451.0,101913.0,28000.0,1220.0,13614.0,14933.0,8796.0,117061.0,203650.0,7061.0,581720.0,463433.0,4287.0,27931.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Median total income ($),45313.0,52124.0,57136.0,50859.0,53171.0,41665.0,57407.0,55806.0,72596.0,54850.0,53943.0,56833.0,53148.0,53737.0,38965.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Average total income ($),68433.0,65611.0,75712.0,57769.0,83441.0,61798.0,74146.0,71811.0,113132.0,71818.0,68926.0,79918.0,71207.0,70182.0,60670.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Median after-tax income ($),41105.0,46418.0,49707.0,44617.0,47552.0,38852.0,49210.0,48959.0,60834.0,48295.0,47109.0,49731.0,46886.0,47087.0,36336.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Median employment income ($),48595.0,50533.0,64669.0,50190.0,54630.0,46682.0,57693.0,58417.0,71786.0,55153.0,53650.0,58380.0,55499.0,54163.0,39658.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Average employment income ($),67359.0,61869.0,77492.0,55315.0,85497.0,62569.0,71972.0,69854.0,108028.0,69302.0,65852.0,77426.0,69803.0,67048.0,58771.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,"Median wages, salaries and commissions ($)",56343.0,55724.0,70778.0,51259.0,62093.0,52085.0,61245.0,63719.0,79745.0,59675.0,56287.0,64560.0,60711.0,61867.0,56282.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Total - Income statistics,23592.0,26735.0,103665.0,29060.0,1505.0,14531.0,15809.0,9529.0,119138.0,206339.0,7672.0,586058.0,468159.0,4776.0,29234.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Median total income ($),48287.0,54276.0,58864.0,52341.0,65229.0,45535.0,60993.0,61794.0,74404.0,56350.0,58057.0,57567.0,54052.0,60663.0,41035.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Average total income ($),73567.0,68789.0,77488.0,59431.0,103159.0,66402.0,80054.0,83789.0,118468.0,73382.0,77074.0,81482.0,72193.0,78818.0,65030.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Median after-tax income ($),43695.0,47982.0,51093.0,45783.0,57248.0,41948.0,51590.0,53441.0,62366.0,49305.0,50491.0,50269.0,47514.0,52913.0,38064.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Median employment income ($),51405.0,53467.0,66331.0,52210.0,73370.0,50918.0,60707.0,63183.0,74214.0,56847.0,59150.0,59220.0,56501.0,62637.0,44342.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,Average employment income ($),74041.0,65331.0,79708.0,57385.0,110103.0,68231.0,77228.0,74946.0,113772.0,70898.0,75548.0,78974.0,70797.0,77152.0,64229.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Men+,"Median wages, salaries and commissions ($)",60457.0,57876.0,73222.0,52741.0,84907.0,55915.0,65155.0,68281.0,82255.0,61125.0,62113.0,65440.0,61689.0,72133.0,60518.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Total - Income statistics,20000.0,32905.0,110945.0,53655.0,2410.0,16240.0,19045.0,10890.0,124490.0,188470.0,9540.0,622160.0,497670.0,5400.0,28175.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Median total income ($),34400.0,54000.0,49200.0,44400.0,35200.0,33600.0,42800.0,48000.0,55200.0,39200.0,46000.0,44800.0,42400.0,52800.0,36400.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Average total income ($),46080.0,61800.0,62400.0,50640.0,49360.0,47200.0,53700.0,60100.0,72800.0,49400.0,60000.0,57600.0,53750.0,64100.0,48040.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Median after-tax income ($),32800.0,48800.0,44400.0,40000.0,32800.0,31800.0,39200.0,43600.0,48400.0,36000.0,41200.0,40400.0,38800.0,46800.0,34000.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Median employment income ($),30000.0,48800.0,52400.0,40000.0,25600.0,35200.0,41600.0,48000.0,53200.0,36000.0,43200.0,42800.0,40800.0,53200.0,29800.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Average employment income ($),44880.0,55250.0,61950.0,45240.0,44960.0,48240.0,51120.0,58500.0,68100.0,46480.0,55900.0,54350.0,51000.0,60550.0,43680.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,"Median wages, salaries and commissions ($)",34000.0,50800.0,57600.0,41200.0,29600.0,38800.0,44800.0,51600.0,59200.0,38400.0,46800.0,46400.0,44000.0,55600.0,36400.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Total - Income statistics,19507.0,32200.0,109840.0,52766.0,2215.0,15749.0,18652.0,10529.0,123254.0,187161.0,9190.0,619974.0,496084.0,5161.0,27600.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Median total income ($),33447.0,53104.0,48666.0,43980.0,31656.0,32459.0,41405.0,45963.0,54597.0,38909.0,44309.0,44586.0,42151.0,50335.0,35569.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Average total income ($),44603.0,60651.0,61789.0,50167.0,43942.0,45061.0,52050.0,58206.0,71602.0,49001.0,57433.0,57284.0,53471.0,61106.0,46793.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Median after-tax income ($),31814.0,48059.0,43927.0,39684.0,30009.0,31083.0,38328.0,41970.0,47915.0,35719.0,39703.0,40219.0,38596.0,44865.0,33267.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Median employment income ($),28625.0,47724.0,51858.0,39458.0,19937.0,33632.0,39706.0,45352.0,52369.0,35605.0,40022.0,42490.0,40409.0,50593.0,27906.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Average employment income ($),43026.0,53926.0,61209.0,44686.0,38931.0,45449.0,49205.0,56382.0,66796.0,46024.0,52885.0,53971.0,50674.0,57087.0,42050.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,"Median wages, salaries and commissions ($)",31882.0,49570.0,57026.0,40556.0,20963.0,36376.0,43262.0,48137.0,58573.0,37870.0,44580.0,46082.0,43711.0,52504.0,34302.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Total - Income statistics,20505.0,33626.0,112061.0,54559.0,2622.0,16747.0,19446.0,11263.0,125739.0,189788.0,9903.0,624354.0,499261.0,5650.0,28762.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Median total income ($),35353.0,54896.0,49734.0,44820.0,38744.0,34741.0,44195.0,50037.0,55803.0,39491.0,47691.0,45014.0,42649.0,55265.0,37231.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Average total income ($),47557.0,62949.0,63011.0,51113.0,54778.0,49339.0,55350.0,61994.0,73998.0,49799.0,62567.0,57916.0,54029.0,67094.0,49287.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Median after-tax income ($),33786.0,49541.0,44873.0,40316.0,35591.0,32517.0,40072.0,45230.0,48885.0,36281.0,42697.0,40581.0,39004.0,48735.0,34733.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Median employment income ($),31375.0,49876.0,52942.0,40542.0,31263.0,36768.0,43494.0,50648.0,54031.0,36395.0,46378.0,43110.0,41191.0,55807.0,31694.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,Average employment income ($),46734.0,56574.0,62691.0,45794.0,50989.0,51031.0,53035.0,60618.0,69404.0,46936.0,58915.0,54729.0,51326.0,64013.0,45310.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,Total - Age,Women+,"Median wages, salaries and commissions ($)",36118.0,52030.0,58174.0,41844.0,38237.0,41224.0,46338.0,55063.0,59827.0,38930.0,49020.0,46718.0,44289.0,58696.0,38498.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Total - Income statistics,30070.0,41380.0,140590.0,50585.0,2775.0,19635.0,27605.0,13550.0,134045.0,296870.0,12495.0,818165.0,684115.0,6935.0,41630.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median total income ($),45600.0,55200.0,62000.0,49200.0,43600.0,46800.0,52400.0,58800.0,68500.0,50800.0,54400.0,54400.0,52400.0,58400.0,42800.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average total income ($),64100.0,64600.0,75400.0,56450.0,67600.0,62650.0,67400.0,73700.0,96200.0,65100.0,69400.0,71400.0,66600.0,73000.0,59850.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median after-tax income ($),42000.0,49600.0,54000.0,44000.0,40400.0,42400.0,46400.0,51200.0,58400.0,45600.0,48000.0,48400.0,46400.0,51600.0,39200.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median employment income ($),45200.0,50800.0,64500.0,45200.0,43600.0,49200.0,51200.0,59600.0,68500.0,50000.0,52800.0,54400.0,51600.0,59600.0,39200.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average employment income ($),62900.0,59200.0,74700.0,51200.0,67100.0,62050.0,64200.0,69600.0,93000.0,62500.0,65400.0,68800.0,63800.0,70400.0,55150.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",51200.0,53600.0,69500.0,46000.0,48000.0,52000.0,55200.0,62800.0,73500.0,52400.0,55600.0,58000.0,55200.0,63200.0,48400.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Total - Income statistics,29306.0,40503.0,139323.0,49607.0,2560.0,19043.0,27001.0,13178.0,132607.0,295134.0,12045.0,815217.0,681350.0,6675.0,40773.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median total income ($),44256.0,54475.0,61210.0,48780.0,39078.0,45602.0,51145.0,55683.0,67917.0,50417.0,52322.0,54160.0,52154.0,56343.0,41822.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average total income ($),61961.0,63630.0,74618.0,55814.0,61367.0,60695.0,65628.0,69830.0,94703.0,64599.0,66426.0,70948.0,66274.0,69700.0,58139.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median after-tax income ($),41202.0,49111.0,53499.0,43601.0,37161.0,41496.0,45487.0,48980.0,57903.0,45309.0,46900.0,48225.0,46206.0,49828.0,38556.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median employment income ($),43245.0,49855.0,63693.0,44597.0,38060.0,47591.0,49784.0,56952.0,67816.0,49527.0,50030.0,54096.0,51309.0,57522.0,37326.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average employment income ($),60558.0,58190.0,73910.0,50475.0,60500.0,59585.0,62326.0,67258.0,91442.0,61970.0,62100.0,68348.0,63466.0,66815.0,53072.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",49581.0,52590.0,68710.0,45373.0,42745.0,49922.0,54084.0,59765.0,72759.0,51781.0,52483.0,57678.0,54925.0,59900.0,46903.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Total - Income statistics,30854.0,42276.0,141869.0,51583.0,3008.0,20245.0,28223.0,13932.0,135499.0,298617.0,12962.0,821124.0,686891.0,7205.0,42505.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median total income ($),46944.0,55925.0,62790.0,49620.0,48122.0,47998.0,53655.0,61917.0,69083.0,51183.0,56478.0,54640.0,52646.0,60457.0,43778.0
"Toronto (CMA), Ont.",First generation,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average total income ($),66239.0,65570.0,76182.0,57086.0,73833.0,64605.0,69172.0,77570.0,97697.0,65601.0,72374.0,71852.0,66926.0,76300.0,61561.0
